STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 00:54,FM-15,FEW:02 50 BKN:07 75 OVC:08 90,10.00,,44,6.7,38,3.5,28,-2.2,53,17,220,23,29.13,8,,30.08,T,30.08,,,,,,,,,,0731,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 01:54,FM-15,BKN:07 65 BKN:07 75 OVC:08 95,10.00,,44,6.7,38,3.6,29,-1.7,55,10,230,,29.12,,,30.08,T,30.07,,,,,,,,,,0731,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 02:54,FM-15,BKN:07 65 BKN:07 95 BKN:07 120,10.00,,44,6.7,38,3.5,28,-2.2,53,10,230,,29.14,,,30.09,0.00,30.09,,,,,,,,,,0731,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 03:54,FM-15,OVC:08 70,10.00,,45,7.2,39,4.0,29,-1.7,54,11,230,,29.14,3,,30.09,0.00,30.09,,,,,,,,,,0731,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 04:54,FM-15,FEW:02 13 SCT:04 27 OVC:08 45,7.00,-RA:02 |RA:61 |,41,5.0,39,3.9,37,2.8,86,13,240,,29.16,,,30.12,T,30.11,,,,,,,,,,0731,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 05:54,FM-15,FEW:02 13 SCT:04 22 OVC:08 34,9.00,,41,5.0,39,4.2,38,3.3,89,11,230,,29.17,,,30.13,T,30.12,,,,,,,,,,0731,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 06:52,FM-16,FEW:02 9 BKN:07 60 OVC:08 80,10.00,,41,5.0,40,4.4,39,4.0,93,6,210,,29.18,,,,,30.13,,,,,,,,,,0731,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 06:54,FM-15,FEW:02 9 BKN:07 60 OVC:08 80,10.00,,41,5.0,40,4.7,40,4.4,96,6,220,,29.18,1,,30.14,T,30.13,,,,,,,,,,0731,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 07:13,FM-16,BKN:07 20 BKN:07 60 OVC:08 85,10.00,,41,5.0,40,4.7,40,4.4,96,7,220,,29.19,,,,,30.14,,,,,,,,,,0731,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 07:52,FM-16,FEW:02 7 SCT:04 20 OVC:08 75,10.00,,41,5.0,40,4.4,39,4.0,93,9,210,,29.20,,,,,30.15,,,,,,,,,,0731,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 07:54,FM-15,FEW:02 7 SCT:04 20 OVC:08 75,10.00,,41,5.0,40,4.7,40,4.4,96,8,210,,29.20,,,30.16,0.00,30.15,,,,,,,,,,0731,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 08:54,FM-15,SCT:04 6 BKN:07 90 OVC:08 250,10.00,,42,5.6,41,5.3,41,5.0,96,7,220,,29.21,,,30.17,0.00,30.16,,,,,,,,,,0731,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 09:54,FM-15,SCT:04 7 BKN:07 80 OVC:08 200,10.00,,44,6.7,43,6.1,42,5.6,93,7,230,,29.23,3,,30.19,0.00,30.18,,,,,,,,,,0731,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 10:34,FM-16,SCT:04 8 BKN:07 18 OVC:08 80,10.00,,45,7.2,43,6.3,42,5.6,90,6,220,,29.24,,,,,30.19,,,,,,,,,,0731,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 10:54,FM-15,FEW:02 8 BKN:07 18 OVC:08 80,10.00,,46,7.8,44,6.6,42,5.6,86,8,230,,29.24,,,30.20,0.00,30.19,,,,,,,,,,0731,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 11:54,FM-15,OVC:08 16,10.00,,48,8.9,45,7.4,43,6.1,83,5,230,,29.24,,,30.19,0.00,30.19,,,,,,,,,,0731,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 12:35,FM-16,OVC:08 14,10.00,,48,8.9,45,7.4,43,6.1,83,3,220,,29.23,,,,,30.18,,,,,,,,,,0731,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 12:54,FM-15,OVC:08 14,10.00,,49,9.4,46,8.0,44,6.7,83,5,250,,29.23,8,,30.18,0.00,30.18,,,,,,,,,,0731,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 13:31,FM-16,SCT:04 14 OVC:08 38,2.50,-RA:02 BR:1 |RA:61 |,48,8.9,46,8.0,45,7.2,89,5,210,,29.22,,,,,30.17,,,,,,,,,,0731,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 13:34,FM-16,BKN:07 14 OVC:08 35,3.00,BR:1 ||,48,8.9,47,8.3,46,7.8,93,5,220,,29.22,,,,,30.17,,,,,,,,,,0731,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 13:54,FM-15,SCT:04 14 BKN:07 30 OVC:08 90,3.00,BR:1 ||,48,8.9,47,8.6,47,8.3,96,0,000,,29.22,,,30.18,0.01,30.17,,,,,,,,,,0731,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 13:58,FM-16,FEW:02 5 BKN:07 30 OVC:08 90,2.50,-RA:02 BR:1 |RA:61 |,48,8.9,47,8.6,47,8.3,96,3,210,,29.22,,,,,30.17,,,,,,,,,,0731,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 14:23,FM-16,BKN:07 5 BKN:07 30 OVC:08 90,2.00,BR:1 ||,47,8.3,47,8.3,47,8.3,100,0,000,,29.23,,,,,30.18,,,,,,,,,,0731,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 14:52,FM-16,OVC:08 5,1.50,-RA:02 BR:1 |RA:61 |,48,9.0,48,8.9,48,9.0,100,0,000,,29.23,,,,,30.18,,,,,,,,,,0731,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 14:54,FM-15,OVC:08 5,1.50,-RA:02 BR:1 |RA:61 |,48,8.9,48,8.9,48,8.9,100,0,000,,29.23,,,30.18,0.03,30.18,,,,,,,,,,0731,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 15:04,FM-16,BKN:07 3 OVC:08 25,2.00,BR:1 ||,48,8.9,48,8.9,48,8.9,100,0,000,,29.23,,,,,30.18,,,,,,,,,,0731,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 15:45,FM-16,OVC:08 4,10.00,,48,8.9,48,8.9,48,8.9,100,3,120,,29.23,,,,,30.18,,,,,,,,,,0731,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 15:54,FM-15,OVC:08 4,10.00,,48,8.9,48,8.9,48,8.9,100,3,100,,29.24,3,,30.19,T,30.19,,,,,,,,,,0731,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 16:35,FM-16,SCT:04 4 OVC:08 17,8.00,-RA:02 |RA:61 |,48,8.9,48,8.9,48,8.9,100,3,120,,29.25,,,,,30.20,,,,,,,,,,0731,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 16:54,FM-15,FEW:02 5 OVC:08 17,4.00,-RA:02 BR:1 |RA:61 |,48,8.9,48,8.9,48,8.9,100,5,110,,29.25,,,30.20,T,30.20,,,,,,,,,,0731,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 17:26,FM-16,BKN:07 6 OVC:08 15,6.00,BR:1 ||,48,8.9,48,8.9,48,8.9,100,3,110,,29.26,,,,T,30.21,,,,,,,,,,0731,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 17:52,FM-16,FEW:02 4 BKN:07 6 OVC:08 15,2.50,-RA:02 BR:1 |RA:61 |,48,9.0,48,8.9,48,9.0,100,5,120,,29.26,,,,,30.21,,,,,,,,,,0731,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 17:54,FM-15,FEW:02 4 BKN:07 6 OVC:08 15,3.00,-RA:02 BR:1 |RA:61 |,48,8.9,48,8.9,48,8.9,100,5,110,,29.26,,,30.22,T,30.21,,,,,,,,,,0731,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 18:01,FM-16,BKN:07 4 OVC:08 15,3.00,-RA:02 BR:1 |RA:61 |,48,8.9,48,8.9,48,8.9,100,5,110,,29.26,,,,T,30.21,,,,,,,,,,0731,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 18:08,FM-16,BKN:07 4 OVC:08 15,3.00,-RA:02 BR:1 |RA:61 |,48,8.9,48,8.9,48,8.9,100,3,120,,29.27,,,,0.01,30.22,,,,,,,,,,0731,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 18:54,FM-15,BKN:07 4 OVC:08 7,5.00,-RA:02 BR:1 |RA:61 |,48,8.9,48,8.9,48,8.9,100,7,110,,29.27,3,,30.23,0.02,30.22,,,,,,,,,,0731,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 19:00,FM-12,5,,||RA:61,48,8.9,48,8.9,48,8.9,100,7,110,,29.25,3,-0.04,30.23,,,,,,,,,,,,0731,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 19:54,FM-15,BKN:07 4 OVC:08 7,5.00,-RA:02 BR:1 |RA:61 |,48,8.9,48,8.9,48,8.9,100,5,140,,29.28,,,30.24,0.01,30.23,,,,,,,,,,0731,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 20:54,FM-15,OVC:08 3,4.00,-RA:02 BR:1 |RA:61 |,48,8.9,48,8.9,48,8.9,100,3,130,,29.29,,,30.25,0.01,30.24,,,,,,,,,,0731,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 21:14,FM-16,OVC:08 3,1.75,-RA:02 BR:1 |RA:61 |,48,8.9,48,8.9,48,8.9,100,3,110,,29.29,,,,0.01,30.24,,,,,,,,,,0731,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 21:52,FM-16,BKN:07 4 OVC:08 10,2.50,-RA:02 BR:1 |RA:61 |,48,9.0,48,8.9,48,9.0,100,0,000,,29.29,,,,,30.24,,,,,,,,,,0731,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 21:54,FM-15,BKN:07 4 OVC:08 10,2.50,-RA:02 BR:1 |RA:61 |,48,8.9,48,8.9,48,8.9,100,0,000,,29.29,1,,30.25,0.05,30.24,,,,,,,,,,0731,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 22:00,FM-12,5,,||RA:61,48,8.9,48,8.9,48,8.9,100,0,000,,29.27,1,-0.02,30.25,,,,,,,,,,,,0731,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 22:13,FM-16,BKN:07 4 OVC:08 16,4.00,-RA:02 BR:1 |RA:61 |,48,8.9,48,8.9,48,8.9,100,3,070,,29.30,,,,T,30.25,,,,,,,,,,0731,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 22:39,FM-16,BKN:07 4 OVC:08 6,2.00,-RA:02 BR:1 |RA:61 |,48,8.9,48,8.9,48,8.9,100,6,020,,29.29,,,,0.01,30.24,,,,,,,,,,0731,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 22:52,FM-16,OVC:08 3,1.75,-RA:02 BR:1 |RA:61 |,48,9.0,48,8.9,48,9.0,100,5,020,,29.29,,,,,30.24,,,,,,,,,,0731,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 22:54,FM-15,OVC:08 3,2.00,-RA:02 BR:1 |RA:61 |,48,8.9,48,8.9,48,8.9,100,5,030,,29.29,,,30.25,0.01,30.24,,,,,,,,,,0731,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 23:23,FM-16,OVC:08 3,3.00,BR:1 ||,48,8.9,48,8.9,48,8.9,100,7,020,,29.29,,,,0.01,30.24,,,,,,,,,,0731,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 23:54,FM-15,OVC:08 2,4.00,BR:1 ||,48,8.9,48,8.9,48,8.9,100,3,020,,29.29,,,30.24,0.02,30.24,49,40,44,5.2,,,,21,0,0731,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-01 23:59,SOD,,,,,,,,,,,,,,,,,,,,49,40,44,5.2,88,42,44,21,0,0731,1717,RA:16 BR:13,0.16,0.0,0,29.20,30.17,6.4,26,240,20,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-02 00:21,FM-16,OVC:08 2,2.50,-RA:02 BR:1 |RA:61 |,48,8.9,48,8.9,48,8.9,100,6,030,,29.29,,,,T,30.24,,,,,,,,,,0731,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-02 00:54,FM-15,BKN:07 3 OVC:08 8,3.00,-RA:02 BR:1 |RA:61 |,48,8.9,48,8.9,48,8.9,100,5,020,,29.29,8,,30.24,0.02,30.24,,,,,,,,,,0731,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-02 01:00,FM-12,2,,||RA:61,48,8.9,48,8.9,48,8.9,100,5,020,,29.27,8,+0.01,30.24,,,48,40,44,5.2,,,,21,0,0731,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-02 01:54,FM-15,BKN:07 3 OVC:08 15,5.00,-RA:02 BR:1 |RA:61 |,48,8.9,48,8.9,48,8.9,100,7,050,,29.28,,,30.23,0.05,30.23,,,,,,,,,,0731,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-02 02:54,FM-15,OVC:08 4,6.00,-RA:02 BR:1 |RA:61 |,48,8.9,48,8.9,48,8.9,100,8,060,,29.28,,,30.23,0.06,30.23,,,,,,,,,,0731,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-02 03:54,FM-15,BKN:07 4 BKN:07 11 OVC:08 16,6.00,-RA:02 BR:1 |RA:61 |,48,8.9,48,8.9,48,8.9,100,9,060,,29.25,8,,30.21,0.10,30.20,,,,,,,,,,0731,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-02 04:00,FM-12,5,,||RA:61,48,8.9,48,8.9,48,8.9,100,9,060,,29.23,8,+0.03,30.21,,,,,,,,,,,,0731,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-02 04:54,FM-15,OVC:08 4,4.00,RA:02 BR:1 |RA:62 |,48,8.9,48,8.9,48,8.9,100,7,040,,29.25,,,30.20,0.06,30.20,,,,,,,,,,0731,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-02 05:54,FM-15,BKN:07 4 OVC:08 14,6.00,-RA:02 BR:1 |RA:61 |,48,8.9,48,8.9,48,8.9,100,8,030,,29.26,,,30.21,0.08,30.21,,,,,,,,,,0731,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-02 06:54,FM-15,BKN:07 4 BKN:07 16 OVC:08 21,4.00,RA:02 BR:1 |RA:62 |,48,8.9,48,8.9,48,8.9,100,8,040,,29.27,3,,30.22,0.14,30.22,,,,,,,,,,0731,1717,,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13723,GREENSBORO AIRPORT NC US,271.3,36.0969,-79.9432,2017-01-02 07:00,FM-12,5,,||RA:63,48,8.9,48,8.9,48,8.9,100,8,040,,29.25,3,-0.01,30.22,,,49,48,48,9.2,,,,17,0,0731,1717,,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
