2017-08-08,70.2181818182
2017-08-09,66.9714285714
2017-08-10,67.5454545455
2017-08-11,71.5294117647
2017-08-12,75.0714285714
2017-08-13,72.0810810811
2017-08-14,72.0192307692
2017-08-15,74.1666666667
2017-08-16,74.8787878788
2017-08-17,77.28125
2017-08-18,76.9444444444
2017-08-19,73.09375
2017-08-20,73.2580645161
2017-08-21,73.5277777778
2017-08-22,74.6551724138
