CRR026,restarted,2017-04-13 12:35:27.267
CRR018,offline,2017-04-13 12:35:35.860
DMC0011,available,2017-04-13 12:35:42.637
DMC0024,offline,2017-04-13 12:36:00.177
DMC026,offline,2017-04-13 12:36:00.327
DMC027,offline,2017-04-13 12:36:01.330
JLPL0035,in-use,2017-04-13 12:36:02.587
CRR032,restarted,2017-04-13 12:36:03.427
CRR018,restarted,2017-04-13 12:36:05.330
CRR025,offline,2017-04-13 12:36:09.130
CRR026,offline,2017-04-13 12:36:11.073
TC4001,available,2017-04-13 12:36:14.527
DMC0031,in-use,2017-04-13 12:36:30.040
CRR004,in-use,2017-04-13 12:36:30.640
DMC0024,restarted,2017-04-13 12:36:35.660
INC010,offline,2017-04-13 12:36:39.530
CRR025,restarted,2017-04-13 12:36:43.840
DMC027,restarted,2017-04-13 12:36:44.520
DMC026,restarted,2017-04-13 12:36:44.630
CRR026,restarted,2017-04-13 12:36:46.430
CRR032,offline,2017-04-13 12:36:48.380
JLPL0005,available,2017-04-13 12:36:51.380
INC010,restarted,2017-04-13 12:37:09.663
INC014,in-use,2017-04-13 12:37:20.927
DMC0024,offline,2017-04-13 12:37:22.170
CRR032,restarted,2017-04-13 12:37:22.363
CRR018,in-use,2017-04-13 12:37:26.580
DMC027,offline,2017-04-13 12:37:27.837
DMC026,offline,2017-04-13 12:37:29.560
TC4001,in-use,2017-04-13 12:37:40.557
DMC0024,restarted,2017-04-13 12:37:49.653
INC010,offline,2017-04-13 12:37:55.557
TC202,in-use,2017-04-13 12:37:55.920
DMC026,restarted,2017-04-13 12:38:06.770
DMC027,restarted,2017-04-13 12:38:19.073
INC003,restarted,2017-04-13 12:38:23.110
RIS003,offline,2017-04-13 12:38:24.150
RIS034,offline,2017-04-13 12:38:24.940
INC010,restarted,2017-04-13 12:38:25.097
RIS13,in-use,2017-04-13 12:38:27.227
RIS12,available,2017-04-13 12:38:51.337
RIS003,restarted,2017-04-13 12:38:51.467
RIS034,restarted,2017-04-13 12:39:04.030
INC003,in-use,2017-04-13 12:39:09.947
TC601,restarted,2017-04-13 12:39:33.490
CRR032,in-use,2017-04-13 12:39:34.690
INC014,available,2017-04-13 12:39:39.330
RIS003,offline,2017-04-13 12:39:39.767
RIS034,offline,2017-04-13 12:39:46.060
MLC0006,in-use,2017-04-13 12:40:00.330
RIS003,restarted,2017-04-13 12:40:02.297
TC601,in-use,2017-04-13 12:40:14.430
TC601,available,2017-04-13 12:40:23.550
TC601,offline,2017-04-13 12:40:25.240
RIS034,restarted,2017-04-13 12:40:29.193
RIS18,in-use,2017-04-13 12:40:42.143
INC001,available,2017-04-13 12:40:42.410
JLPL0026,offline,2017-04-13 12:40:47.077
JLPL0005,offline,2017-04-13 12:40:59.870
TC601,restarted,2017-04-13 12:41:04.837
INC009,in-use,2017-04-13 12:41:23.720
TC601,in-use,2017-04-13 12:41:27.777
DMC026,in-use,2017-04-13 12:41:40.643
RIS028,in-use,2017-04-13 12:42:10.773
MLC0010,available,2017-04-13 12:42:14.273
TC208,available,2017-04-13 12:42:19.657
DMC0005,in-use,2017-04-13 12:42:42.203
CRR018,available,2017-04-13 12:43:55.487
DMC0011,in-use,2017-04-13 12:44:01.660
JLPL041,restarted,2017-04-13 12:44:02.777
MLC0006,available,2017-04-13 12:44:05.103
JLPL041,in-use,2017-04-13 12:44:18.713
MLC0010,in-use,2017-04-13 12:44:18.800
RIS034,in-use,2017-04-13 12:44:21.857
DMC0017,available,2017-04-13 12:44:28.620
MLC0012,available,2017-04-13 12:44:49.617
CRR018,in-use,2017-04-13 12:44:56.363
RIS029,in-use,2017-04-13 12:45:09.137
RIS17,available,2017-04-13 12:45:12.337
MLC0011,available,2017-04-13 12:45:34.143
INC011,available,2017-04-13 12:46:23.507
RIS17,in-use,2017-04-13 12:46:29.663
TC202,available,2017-04-13 12:46:58.807
RIS21,available,2017-04-13 12:47:14.090
TL4001,in-use,2017-04-13 12:47:48.367
TC202,in-use,2017-04-13 12:48:00.417
RIS11,available,2017-04-13 12:48:02.503
CRR028,in-use,2017-04-13 12:49:20.817
CITI023,in-use,2017-04-13 12:49:24.673
MLC0018,available,2017-04-13 12:49:34.613
INC014,in-use,2017-04-13 12:49:36.910
CITI020,available,2017-04-13 12:49:44.807
INC001,in-use,2017-04-13 12:50:20.790
RIS21,in-use,2017-04-13 12:50:28.020
INC005,available,2017-04-13 12:51:16.790
CITI025,in-use,2017-04-13 12:51:45.193
CRR010,available,2017-04-13 12:51:54.730
INC014,available,2017-04-13 12:52:16.850
CRR010,in-use,2017-04-13 12:52:41.730
INC011,in-use,2017-04-13 12:52:57.087
RIS12,in-use,2017-04-13 12:53:36.257
INC011,available,2017-04-13 12:53:55.673
TC212,available,2017-04-13 12:54:19.967
RIS11,in-use,2017-04-13 12:54:30.047
TC212,in-use,2017-04-13 12:54:45.270
CITI025,available,2017-04-13 12:55:12.233
INC014,in-use,2017-04-13 12:56:02.180
CRR037,in-use,2017-04-13 12:56:08.373
JLPL0047,restarted,2017-04-13 12:56:33.643
JLPL0044,restarted,2017-04-13 12:56:39.570
JLPL0044,in-use,2017-04-13 12:56:52.420
JLPL0047,in-use,2017-04-13 12:57:10.457
RIS031,in-use,2017-04-13 12:57:12.360
INC011,in-use,2017-04-13 12:57:19.723
INC001,available,2017-04-13 12:58:06.787
INC014,available,2017-04-13 12:59:02.047
