DMC0001,in-use,2014-09-07 15:06:04.113
CRR006,in-use,2014-09-07 15:06:24.793
TC202,in-use,2014-09-07 15:06:47.883
TL6002,in-use,2014-09-07 15:07:07.073
DMC0024,in-use,2014-09-07 15:08:30.393
RIS11,in-use,2014-09-07 15:08:30.477
INC009,available,2014-09-07 15:10:08.690
DMC0004,in-use,2014-09-07 15:10:57.910
INC013,in-use,2014-09-07 15:13:43.153
MLC0005,in-use,2014-09-07 15:16:26.377
DMC0001,available,2014-09-07 15:16:34.137
DMC0016,in-use,2014-09-07 15:17:26.007
INC003,available,2014-09-07 15:17:37.123
CRR006,available,2014-09-07 15:18:33.060
DMC0019,in-use,2014-09-07 15:18:33.777
INC003,in-use,2014-09-07 15:20:06.997
DMC0019,available,2014-09-07 15:21:41.937
INC003,available,2014-09-07 15:23:56.257
TL801,available,2014-09-07 15:24:11.240
RIS09,in-use,2014-09-07 15:24:31.830
TL4001,available,2014-09-07 15:25:10.683
RIS004,in-use,2014-09-07 15:25:19.460
DMC0019,in-use,2014-09-07 15:26:55.723
RIS09,available,2014-09-07 15:27:29.500
TL30001,available,2014-09-07 15:28:36.740
TL30001,in-use,2014-09-07 15:29:25.473
DMC0019,available,2014-09-07 15:30:50.100
CRR016,available,2014-09-07 15:31:23.203
MLC0007,in-use,2014-09-07 15:32:20.120
CRR011,available,2014-09-07 15:32:25.697
TL4001,in-use,2014-09-07 15:32:34.307
CRR010,available,2014-09-07 15:32:43.770
TL7001,available,2014-09-07 15:33:00.557
MLC0013,in-use,2014-09-07 15:33:54.570
RIS02,available,2014-09-07 15:33:54.640
CRR017,available,2014-09-07 15:35:01.177
RIS18,in-use,2014-09-07 15:35:10.507
DMC0007,in-use,2014-09-07 15:35:33.883
TL30001,available,2014-09-07 15:36:42.710
MLC0013,available,2014-09-07 15:36:52.470
INC003,in-use,2014-09-07 15:37:50.517
CRR018,restarted,2014-09-07 15:38:35.660
DMC0007,available,2014-09-07 15:38:54.893
CRR018,in-use,2014-09-07 15:39:11.187
INC003,available,2014-09-07 15:43:04.710
TL901,in-use,2014-09-07 15:43:22.483
DMC0001,in-use,2014-09-07 15:45:23.070
MLC0014,in-use,2014-09-07 15:46:23.293
DMC027,available,2014-09-07 15:46:42.783
DMC0019,in-use,2014-09-07 15:49:38.307
INC005,available,2014-09-07 15:50:10.400
MLC0014,available,2014-09-07 15:54:03.077
MLC0008,available,2014-09-07 15:54:50.000
MLC0014,in-use,2014-09-07 15:55:53.750
TL6002,available,2014-09-07 15:58:17.147
RIS02,in-use,2014-09-07 15:58:22.593
DMC0022,available,2014-09-07 15:58:27.097
DMC0022,in-use,2014-09-07 15:59:16.623
MLC0014,available,2014-09-07 15:59:21.610
CRR011,in-use,2014-09-07 15:59:29.897
INC006,in-use,2014-09-07 16:00:07.600
INC005,in-use,2014-09-07 16:00:07.637
RIS016,in-use,2014-09-07 16:00:46.583
RIS24,in-use,2014-09-07 16:01:51.820
DMC0022,available,2014-09-07 16:03:02.120
CRR018,available,2014-09-07 16:03:30.117
CRR015,in-use,2014-09-07 16:03:40.507
CRR018,in-use,2014-09-07 16:04:20.863
RIS26,in-use,2014-09-07 16:04:55.620
DMC026,available,2014-09-07 16:04:58.370
DMC026,offline,2014-09-07 16:05:00.543
CRR002,in-use,2014-09-07 16:05:00.930
DMC0022,in-use,2014-09-07 16:05:01.013
CRR001,in-use,2014-09-07 16:05:26.263
DMC026,restarted,2014-09-07 16:05:33.163
RIS09,in-use,2014-09-07 16:05:44.170
DMC0022,available,2014-09-07 16:07:53.317
TC8001,in-use,2014-09-07 16:09:12.877
RIS24,available,2014-09-07 16:09:23.323
DMC0022,in-use,2014-09-07 16:12:56.900
INC010,available,2014-09-07 16:13:06.750
DMC0016,available,2014-09-07 16:14:14.470
DMC0006,available,2014-09-07 16:15:03.680
