DMC0002,restarted,2013-03-07 20:53:50.543
DMC0008,in-use,2013-03-07 20:56:45.460
TC30001,available,2013-03-07 20:57:31.487
TC30001,offline,2013-03-07 20:57:36.587
TC30001,restarted,2013-03-07 20:58:48.360
DMC0002,in-use,2013-03-07 20:58:56.863
DMC0001,available,2013-03-07 20:59:27.433
DMC0001,offline,2013-03-07 20:59:33.987
BL002,available,2013-03-07 21:01:25.573
BL002,offline,2013-03-07 21:01:28.460
DMC0001,restarted,2013-03-07 21:01:28.653
BL001,available,2013-03-07 21:01:38.340
BL001,offline,2013-03-07 21:01:44.267
DMC0002,available,2013-03-07 21:03:31.970
DMC0002,offline,2013-03-07 21:03:37.290
TL901,in-use,2013-03-07 21:03:56.103
BL002,restarted,2013-03-07 21:04:18.970
INC006,available,2013-03-07 21:04:38.200
DMC0014,in-use,2013-03-07 21:04:40.460
BL001,restarted,2013-03-07 21:04:56.507
DMC0021,in-use,2013-03-07 21:04:57.130
DMC0002,restarted,2013-03-07 21:06:15.193
DMC0011,available,2013-03-07 21:06:24.710
DMC0011,offline,2013-03-07 21:06:28.000
DMC0009,available,2013-03-07 21:06:31.480
DMC0009,offline,2013-03-07 21:06:37.233
DMC0012,available,2013-03-07 21:07:17.587
DMC0012,in-use,2013-03-07 21:07:38.587
DMC0009,restarted,2013-03-07 21:08:25.560
RIS006,available,2013-03-07 21:09:46.607
TL30002,offline,2013-03-07 21:10:07.647
TC30001,in-use,2013-03-07 21:11:05.350
TC30001,available,2013-03-07 21:11:35.910
TC30001,offline,2013-03-07 21:11:44.340
TC30001,restarted,2013-03-07 21:13:03.093
TL4002,in-use,2013-03-07 21:13:04.210
CITI007,available,2013-03-07 21:13:09.137
RIS07,in-use,2013-03-07 21:13:34.667
INC013,available,2013-03-07 21:13:46.070
INC013,offline,2013-03-07 21:13:51.623
INC013,restarted,2013-03-07 21:15:15.850
INC006,in-use,2013-03-07 21:22:46.900
CITI008,available,2013-03-07 21:23:39.243
INC006,available,2013-03-07 21:24:16.503
RIS005,in-use,2013-03-07 21:25:16.033
DMC0007,available,2013-03-07 21:25:23.027
RIS005,available,2013-03-07 21:25:28.250
DMC0007,offline,2013-03-07 21:25:29.207
RIS005,offline,2013-03-07 21:25:30.697
INC009,available,2013-03-07 21:25:32.340
DMC0006,available,2013-03-07 21:26:13.997
DMC0006,offline,2013-03-07 21:26:20.027
INC002,available,2013-03-07 21:27:23.523
INC002,offline,2013-03-07 21:27:27.710
DMC0006,restarted,2013-03-07 21:28:16.647
DMC0011,restarted,2013-03-07 21:28:21.157
RIS13,in-use,2013-03-07 21:28:30.443
RIS25,in-use,2013-03-07 21:28:32.753
RIS01,in-use,2013-03-07 21:29:02.910
DMC0011,in-use,2013-03-07 21:29:07.220
INC002,restarted,2013-03-07 21:29:48.827
RIS08,available,2013-03-07 21:30:39.137
INC008,available,2013-03-07 21:38:21.000
CRR001,in-use,2013-03-07 21:41:46.790
RIS07,available,2013-03-07 21:44:33.450
TL1001,in-use,2013-03-07 21:45:31.367
RIS13,available,2013-03-07 21:48:48.313
RIS13,offline,2013-03-07 21:48:51.573
INC002,in-use,2013-03-07 21:50:11.400
INC004,available,2013-03-07 21:50:36.607
INC004,offline,2013-03-07 21:50:39.573
INC004,restarted,2013-03-07 21:52:19.503
TL4001,in-use,2013-03-07 21:53:10.407
DMC0014,available,2013-03-07 21:53:53.820
TL90003,available,2013-03-07 21:58:34.093
TL90003,offline,2013-03-07 21:58:40.840
RIS23,in-use,2013-03-07 22:00:44.960
TL90003,restarted,2013-03-07 22:00:46.720
CITI016,available,2013-03-07 22:00:46.940
CITI021,available,2013-03-07 22:05:25.630
CITI021,offline,2013-03-07 22:05:30.280
TC5001,restarted,2013-03-07 22:06:00.117
TC5001,in-use,2013-03-07 22:06:21.407
CITI021,restarted,2013-03-07 22:06:43.523
RIS01,available,2013-03-07 22:10:58.550
RIS005,restarted,2013-03-07 22:13:46.667
RIS005,in-use,2013-03-07 22:14:21.740
DMC0023,available,2013-03-07 22:18:49.567
DMC0008,available,2013-03-07 22:20:16.710
DMC0008,offline,2013-03-07 22:20:22.943
DMC0014,in-use,2013-03-07 22:21:31.193
TC30001,in-use,2013-03-07 22:21:37.713
BL001,in-use,2013-03-07 22:21:43.550
CITI009,available,2013-03-07 22:22:11.823
TL4001,available,2013-03-07 22:22:24.077
TL4001,offline,2013-03-07 22:22:29.310
DMC0008,restarted,2013-03-07 22:22:33.080
RISV001,in-use,2013-03-07 22:23:27.743
RISV002,in-use,2013-03-07 22:23:38.290
TL4001,restarted,2013-03-07 22:23:54.170
DMC0020,in-use,2013-03-07 22:25:09.753
DMC0002,in-use,2013-03-07 22:25:11.857
CITI013,available,2013-03-07 22:28:52.610
CITI013,offline,2013-03-07 22:28:56.630
DMC0014,available,2013-03-07 22:29:11.013
CITI013,restarted,2013-03-07 22:30:06.923
RIS01,in-use,2013-03-07 22:31:14.900
RIS25,available,2013-03-07 22:31:25.023
RIS25,offline,2013-03-07 22:31:28.230
DMC0008,in-use,2013-03-07 22:33:14.793
INC004,in-use,2013-03-07 22:35:19.213
CITI009,in-use,2013-03-07 22:35:48.457
INC001,in-use,2013-03-07 22:36:56.540
RIS01,available,2013-03-07 22:37:59.550
INC002,available,2013-03-07 22:38:35.363
INC002,offline,2013-03-07 22:38:41.610
INC004,available,2013-03-07 22:39:20.597
INC004,offline,2013-03-07 22:39:26.287
INC002,restarted,2013-03-07 22:40:17.670
INC004,restarted,2013-03-07 22:41:23.070
RIS17,available,2013-03-07 22:43:14.733
TL901,available,2013-03-07 22:48:27.683
TL901,offline,2013-03-07 22:48:30.467
TL901,restarted,2013-03-07 22:49:34.027
DMC0012,available,2013-03-07 22:51:18.223
DMC0011,available,2013-03-07 22:52:13.760
DMC0011,offline,2013-03-07 22:52:19.823
DMC0007,in-use,2013-03-07 22:54:00.743
DMC0021,available,2013-03-07 22:54:52.660
DMC0011,restarted,2013-03-07 22:55:05.123
INC004,in-use,2013-03-07 22:57:10.113
