CRR006,available,2016-03-23 10:30:56.380
RIS004,restarted,2016-03-23 10:31:03.553
RIS004,in-use,2016-03-23 10:31:20.510
DMC0017,in-use,2016-03-23 10:31:27.607
INC011,available,2016-03-23 10:31:32.920
INC011,available,2016-03-23 10:31:34.463
RIS004,available,2016-03-23 10:32:08.807
INC011,in-use,2016-03-23 10:32:23.510
RIS15,in-use,2016-03-23 10:32:50.410
CRR001,available,2016-03-23 10:32:58.510
CRR004,available,2016-03-23 10:32:59.043
CRR012,in-use,2016-03-23 10:33:38.180
RIS004,offline,2016-03-23 10:34:38.990
RIS07,available,2016-03-23 10:35:15.320
DMC0008,in-use,2016-03-23 10:35:15.513
JLPL041,offline,2016-03-23 10:35:15.877
MLC0016,in-use,2016-03-23 10:35:25.580
RIS004,restarted,2016-03-23 10:35:40.587
CRR010,available,2016-03-23 10:35:46.357
RIS004,in-use,2016-03-23 10:36:06.480
RIS09,available,2016-03-23 10:36:42.977
RIS027,in-use,2016-03-23 10:36:46.273
INC014,available,2016-03-23 10:36:50.763
RIS004,available,2016-03-23 10:37:59.903
MLC0013,in-use,2016-03-23 10:38:14.367
RIS19,in-use,2016-03-23 10:39:00.663
CRR026,available,2016-03-23 10:39:03.740
CRR009,available,2016-03-23 10:39:04.253
RIS24,available,2016-03-23 10:39:14.493
RIS029,in-use,2016-03-23 10:39:32.137
CRR018,available,2016-03-23 10:40:06.073
TC5002,available,2016-03-23 10:40:13.640
RIS24,in-use,2016-03-23 10:40:33.350
INC004,available,2016-03-23 10:41:22.193
RIS09,in-use,2016-03-23 10:41:44.020
INC011,available,2016-03-23 10:41:53.790
INC011,available,2016-03-23 10:41:55.350
RIS003,available,2016-03-23 10:42:33.347
DMC029,available,2016-03-23 10:42:35.920
MLC0003,available,2016-03-23 10:42:39.390
INC014,in-use,2016-03-23 10:43:20.360
RIS11,available,2016-03-23 10:43:20.660
RIS09,available,2016-03-23 10:43:44.323
CRR005,available,2016-03-23 10:44:08.817
RIS08,restarted,2016-03-23 10:44:35.963
CRR017,available,2016-03-23 10:45:16.833
DMC0008,available,2016-03-23 10:45:36.517
INC007,available,2016-03-23 10:45:52.353
DMC0016,available,2016-03-23 10:45:56.200
MLC0007,available,2016-03-23 10:46:07.053
MLC0005,available,2016-03-23 10:46:23.857
MLC0003,in-use,2016-03-23 10:46:42.503
RIS027,available,2016-03-23 10:47:07.560
RIS09,in-use,2016-03-23 10:47:09.170
RIS027,offline,2016-03-23 10:47:10.173
DMC0017,available,2016-03-23 10:47:56.920
RIS027,restarted,2016-03-23 10:48:05.097
RIS11,in-use,2016-03-23 10:48:21.493
DMC0009,available,2016-03-23 10:48:28.700
INC014,available,2016-03-23 10:48:31.410
INC011,in-use,2016-03-23 10:48:58.593
MLC0007,in-use,2016-03-23 10:48:59.613
MLC0002,available,2016-03-23 10:49:11.740
CITI002,available,2016-03-23 10:49:15.083
CITI018,available,2016-03-23 10:49:24.627
INC006,available,2016-03-23 10:49:25.483
CITI019,available,2016-03-23 10:49:25.593
MLC0005,in-use,2016-03-23 10:49:32.680
CITI009,available,2016-03-23 10:49:33.897
CITI011,available,2016-03-23 10:49:34.930
INC005,available,2016-03-23 10:49:35.647
DMC0018,available,2016-03-23 10:49:36.627
TC4001,available,2016-03-23 10:49:43.000
CITI014,available,2016-03-23 10:49:52.497
CITI014,offline,2016-03-23 10:49:54.040
CITI022,available,2016-03-23 10:50:02.707
MLC0010,available,2016-03-23 10:50:04.203
JLPL041,restarted,2016-03-23 10:50:05.460
RIS003,in-use,2016-03-23 10:50:06.597
MLC0001,in-use,2016-03-23 10:50:06.757
MLC0013,available,2016-03-23 10:50:19.053
MLC0002,in-use,2016-03-23 10:50:21.113
RIS08,offline,2016-03-23 10:50:26.087
CITI014,restarted,2016-03-23 10:50:32.697
CITI021,available,2016-03-23 10:50:33.930
JLPL041,in-use,2016-03-23 10:50:36.173
CITI013,available,2016-03-23 10:50:42.257
TL20003,available,2016-03-23 10:50:46.890
RIS08,restarted,2016-03-23 10:50:57.810
CITI008,available,2016-03-23 10:51:03.797
CITI005,available,2016-03-23 10:51:05.183
CITI004,available,2016-03-23 10:51:06.003
CITI020,available,2016-03-23 10:51:06.047
CITI001,available,2016-03-23 10:51:12.733
TC701,in-use,2016-03-23 10:51:14.323
CITI017,available,2016-03-23 10:51:14.577
CITI015,available,2016-03-23 10:51:25.117
CITI010,available,2016-03-23 10:51:41.710
CITI010,offline,2016-03-23 10:51:43.550
JLPL0033,available,2016-03-23 10:51:52.077
CITI012,available,2016-03-23 10:52:06.670
MLC0004,available,2016-03-23 10:52:11.470
MLC0009,available,2016-03-23 10:52:11.787
MLC0007,available,2016-03-23 10:52:11.897
RIS003,available,2016-03-23 10:52:15.780
CITI010,restarted,2016-03-23 10:52:17.580
DMC0009,in-use,2016-03-23 10:52:18.647
INC014,in-use,2016-03-23 10:52:32.140
RIS08,in-use,2016-03-23 10:52:39.533
CRR004,in-use,2016-03-23 10:53:17.493
RIS11,available,2016-03-23 10:53:29.080
MLC0012,available,2016-03-23 10:53:48.170
INC010,available,2016-03-23 10:53:57.917
MLC0001,available,2016-03-23 10:54:02.103
MLC0008,available,2016-03-23 10:54:20.193
RIS11,in-use,2016-03-23 10:54:36.513
CRR012,available,2016-03-23 10:54:45.023
RIS22,in-use,2016-03-23 10:54:45.667
INC007,in-use,2016-03-23 10:54:47.337
INC015,available,2016-03-23 10:54:50.960
INC004,in-use,2016-03-23 10:54:56.287
CITI017,in-use,2016-03-23 10:55:05.777
RIS003,in-use,2016-03-23 10:55:17.297
RIS004,offline,2016-03-23 10:55:33.827
TC4001,in-use,2016-03-23 10:55:41.490
CRR017,in-use,2016-03-23 10:55:45.080
RIS010,in-use,2016-03-23 10:55:46.727
CRR012,in-use,2016-03-23 10:55:54.337
CRR022,available,2016-03-23 10:56:00.073
JLPL0039,available,2016-03-23 10:56:06.967
CRR021,available,2016-03-23 10:56:07.280
JLPL0039,offline,2016-03-23 10:56:08.510
DMC0019,in-use,2016-03-23 10:56:09.797
DMC0006,in-use,2016-03-23 10:56:40.007
RIS23,available,2016-03-23 10:56:46.393
DMC0011,in-use,2016-03-23 10:57:26.410
RIS26,available,2016-03-23 10:57:34.390
RIS11,available,2016-03-23 10:57:49.710
INC015,in-use,2016-03-23 10:58:03.260
INC010,in-use,2016-03-23 10:58:16.380
TC20001,available,2016-03-23 10:58:19.127
MLC0016,available,2016-03-23 10:58:23.973
RIS23,in-use,2016-03-23 10:58:24.380
INC006,in-use,2016-03-23 10:58:27.950
JLPL0030,offline,2016-03-23 10:58:28.517
RIS003,available,2016-03-23 10:58:28.747
CRR005,in-use,2016-03-23 10:58:40.723
RIS21,in-use,2016-03-23 10:58:46.060
DMC0018,in-use,2016-03-23 10:58:50.180
RIS26,in-use,2016-03-23 10:58:52.273
TL20004,in-use,2016-03-23 10:58:53.233
BL002,in-use,2016-03-23 10:58:55.447
CRR004,available,2016-03-23 10:58:58.630
JLPL0039,restarted,2016-03-23 10:59:16.420
DMC026,in-use,2016-03-23 10:59:17.460
DMC0017,in-use,2016-03-23 10:59:24.867
DMC0023,in-use,2016-03-23 10:59:49.063
CRR006,in-use,2016-03-23 11:00:00.043
JLPL0039,offline,2016-03-23 11:00:05.067
DMC0015,available,2016-03-23 11:00:07.567
INC015,restarted,2016-03-23 11:00:15.260
CRR007,in-use,2016-03-23 11:00:39.190
INC015,in-use,2016-03-23 11:00:41.420
