TL4001,in-use,2017-09-11 10:57:51.537
RIS033,available,2017-09-11 10:58:01.797
JLPL0014,available,2017-09-11 10:59:08.703
BL001,offline,2017-09-11 10:59:09.420
JLPL0014,offline,2017-09-11 10:59:13.117
INC004,available,2017-09-11 10:59:28.433
INC004,offline,2017-09-11 10:59:28.943
INC014,available,2017-09-11 10:59:42.300
BL001,restarted,2017-09-11 10:59:44.863
INC005,available,2017-09-11 10:59:45.430
BL002,in-use,2017-09-11 10:59:53.963
INC001,in-use,2017-09-11 10:59:56.523
INC004,restarted,2017-09-11 11:00:10.167
JLPL0008,available,2017-09-11 11:00:13.880
JLPL0008,offline,2017-09-11 11:00:17.453
TC212,available,2017-09-11 11:00:35.837
TC212,offline,2017-09-11 11:00:36.517
JLPL0026,in-use,2017-09-11 11:00:46.960
DMC0004,in-use,2017-09-11 11:01:11.790
TC212,restarted,2017-09-11 11:01:12.660
DMC0007,restarted,2017-09-11 11:01:52.390
RIS028,restarted,2017-09-11 11:01:55.203
RIS027,in-use,2017-09-11 11:02:12.147
DMC0009,in-use,2017-09-11 11:02:21.340
MLC0015,in-use,2017-09-11 11:02:28.160
DMC0024,in-use,2017-09-11 11:02:29.370
RIS030,in-use,2017-09-11 11:02:50.737
DMC0001,in-use,2017-09-11 11:03:01.337
RIS09,in-use,2017-09-11 11:03:07.390
TL7001,in-use,2017-09-11 11:03:46.113
RIS010,restarted,2017-09-11 11:03:53.670
RIS029,restarted,2017-09-11 11:03:56.340
INC004,in-use,2017-09-11 11:04:03.357
CRR034,in-use,2017-09-11 11:04:09.190
RIS029,in-use,2017-09-11 11:04:21.480
MLC0008,in-use,2017-09-11 11:04:21.923
DMC0009,available,2017-09-11 11:04:25.020
TC20001,in-use,2017-09-11 11:04:27.337
INC014,in-use,2017-09-11 11:05:01.227
RIS028,in-use,2017-09-11 11:05:11.510
CRR032,available,2017-09-11 11:05:17.543
CRR032,offline,2017-09-11 11:05:18.040
DMC0003,in-use,2017-09-11 11:05:52.877
CRR032,restarted,2017-09-11 11:05:57.390
RIS01,available,2017-09-11 11:06:18.557
CRR027,available,2017-09-11 11:06:39.360
CRR027,offline,2017-09-11 11:06:39.863
RIS01,in-use,2017-09-11 11:06:47.193
DMC0009,in-use,2017-09-11 11:07:17.150
MLC0011,in-use,2017-09-11 11:07:18.417
INC005,in-use,2017-09-11 11:07:20.680
JLPL0024,available,2017-09-11 11:08:07.020
DMC026,in-use,2017-09-11 11:08:10.760
INC010,in-use,2017-09-11 11:08:21.837
DMC0013,restarted,2017-09-11 11:08:24.250
RIS010,in-use,2017-09-11 11:08:38.250
DMC0013,in-use,2017-09-11 11:09:11.653
CRR035,available,2017-09-11 11:09:18.213
CRR021,available,2017-09-11 11:09:28.980
MLC0008,available,2017-09-11 11:09:29.330
CRR021,offline,2017-09-11 11:09:29.530
MLC0011,available,2017-09-11 11:09:43.993
JLPL0003,in-use,2017-09-11 11:09:55.487
CRR021,restarted,2017-09-11 11:10:10.050
RIS15,available,2017-09-11 11:10:29.383
RIS033,in-use,2017-09-11 11:10:37.220
MLC0009,in-use,2017-09-11 11:10:38.000
CRR015,available,2017-09-11 11:10:45.857
CRR032,in-use,2017-09-11 11:10:46.787
CRR027,restarted,2017-09-11 11:11:27.013
CRR021,in-use,2017-09-11 11:11:28.020
MLC0013,in-use,2017-09-11 11:11:36.123
MLC0014,in-use,2017-09-11 11:11:44.180
CRR015,in-use,2017-09-11 11:11:44.203
CRR027,in-use,2017-09-11 11:12:04.587
RIS23,available,2017-09-11 11:12:18.397
RIS23,offline,2017-09-11 11:12:19.050
RIS01,available,2017-09-11 11:12:30.320
RIS01,in-use,2017-09-11 11:12:48.200
RIS23,restarted,2017-09-11 11:12:59.230
DMC0016,in-use,2017-09-11 11:13:01.067
DMC0021,in-use,2017-09-11 11:13:45.203
JLPL041,in-use,2017-09-11 11:13:49.133
RIS01,available,2017-09-11 11:14:03.867
RIS15,in-use,2017-09-11 11:14:16.167
CRR035,in-use,2017-09-11 11:14:30.020
TC205,in-use,2017-09-11 11:14:33.857
RIS23,in-use,2017-09-11 11:14:50.593
DMC0005,in-use,2017-09-11 11:15:10.170
INC004,available,2017-09-11 11:15:57.197
INC004,offline,2017-09-11 11:15:57.690
RIS01,in-use,2017-09-11 11:16:08.173
CRR038,available,2017-09-11 11:16:08.270
CRR005,available,2017-09-11 11:16:24.307
INC004,restarted,2017-09-11 11:16:31.700
CRR005,in-use,2017-09-11 11:16:50.357
RIS031,in-use,2017-09-11 11:16:54.500
DMC0012,restarted,2017-09-11 11:17:09.057
DMC0032,in-use,2017-09-11 11:17:30.993
DMC0012,in-use,2017-09-11 11:17:58.517
TC4001,in-use,2017-09-11 11:18:48.533
CRR017,available,2017-09-11 11:18:51.930
CRR017,offline,2017-09-11 11:18:52.420
CRR017,restarted,2017-09-11 11:19:30.390
TC206,restarted,2017-09-11 11:19:55.330
TL702,in-use,2017-09-11 11:20:12.430
INC004,in-use,2017-09-11 11:20:19.060
DMC0031,available,2017-09-11 11:20:58.720
DMC0031,offline,2017-09-11 11:20:59.440
TC206,in-use,2017-09-11 11:21:21.620
RIS20,available,2017-09-11 11:22:08.933
RIS20,offline,2017-09-11 11:22:09.650
MLC0009,available,2017-09-11 11:22:14.953
JLPL0014,in-use,2017-09-11 11:22:31.453
CRR017,in-use,2017-09-11 11:22:40.993
CRR011,available,2017-09-11 11:22:59.667
JLPL0016,available,2017-09-11 11:23:16.777
MLC0016,restarted,2017-09-11 11:24:20.780
MLC0016,in-use,2017-09-11 11:24:59.570
JLPL0033,in-use,2017-09-11 11:25:57.103
BL001,in-use,2017-09-11 11:26:11.373
MLC0003,in-use,2017-09-11 11:27:47.910
TC30003,restarted,2017-09-11 11:28:09.080
CITI009,available,2017-09-11 11:28:10.240
MLC0006,in-use,2017-09-11 11:28:10.497
CITI009,offline,2017-09-11 11:28:10.820
CRR035,available,2017-09-11 11:28:11.747
CITI005,available,2017-09-11 11:28:17.583
CITI005,offline,2017-09-11 11:28:18.163
CITI003,available,2017-09-11 11:28:30.143
CITI003,offline,2017-09-11 11:28:30.757
MLC0003,available,2017-09-11 11:28:43.467
MLC0007,in-use,2017-09-11 11:28:47.033
MLC0003,in-use,2017-09-11 11:28:57.677
CRR011,in-use,2017-09-11 11:29:01.267
CITI005,restarted,2017-09-11 11:29:02.260
MLC0003,available,2017-09-11 11:29:18.597
CRR002,available,2017-09-11 11:29:22.497
CRR002,offline,2017-09-11 11:29:23.030
DMC030,in-use,2017-09-11 11:29:24.600
RIS15,available,2017-09-11 11:29:31.570
MLC0008,in-use,2017-09-11 11:29:49.410
DMC025,restarted,2017-09-11 11:29:49.753
JLPL0021,in-use,2017-09-11 11:29:56.500
CITI004,available,2017-09-11 11:30:00.450
CITI004,offline,2017-09-11 11:30:01.023
CRR035,in-use,2017-09-11 11:30:06.243
