RIS01,offline,2016-05-15 07:06:37.580
CITI022,restarted,2016-05-15 07:06:37.683
CITI018,offline,2016-05-15 07:06:38.133
CITI007,restarted,2016-05-15 07:06:38.537
TC30002,restarted,2016-05-15 07:06:39.563
INC011,restarted,2016-05-15 07:06:39.663
INC009,offline,2016-05-15 07:06:39.700
RIS14,offline,2016-05-15 07:06:40.717
TC5002,offline,2016-05-15 07:06:40.733
RIS07,offline,2016-05-15 07:06:40.857
CITI016,offline,2016-05-15 07:06:41.320
INC002,offline,2016-05-15 07:06:41.710
INC007,offline,2016-05-15 07:06:42.130
RIS22,restarted,2016-05-15 07:06:43.827
CITI011,restarted,2016-05-15 07:06:44.310
INC012,offline,2016-05-15 07:06:45.920
RIS027,offline,2016-05-15 07:06:45.927
RIS08,offline,2016-05-15 07:06:46.807
DMC0008,offline,2016-05-15 07:06:47.087
RIS010,offline,2016-05-15 07:06:47.213
CITI013,offline,2016-05-15 07:06:48.067
MLC0012,offline,2016-05-15 07:06:48.230
RIS11,offline,2016-05-15 07:06:49.620
MLC0002,offline,2016-05-15 07:06:49.650
DMC030,offline,2016-05-15 07:06:49.673
DMC0005,restarted,2016-05-15 07:06:49.790
TC20001,restarted,2016-05-15 07:06:49.917
CITI025,restarted,2016-05-15 07:06:50.440
RIS18,offline,2016-05-15 07:06:50.543
MLC0003,offline,2016-05-15 07:06:50.543
CRR012,restarted,2016-05-15 07:06:51.630
DMC0003,offline,2016-05-15 07:06:54.060
MLC0006,offline,2016-05-15 07:06:54.337
DMC027,restarted,2016-05-15 07:06:54.490
DMC0006,offline,2016-05-15 07:06:55.100
RIS12,restarted,2016-05-15 07:06:55.300
INC014,restarted,2016-05-15 07:06:56.420
TC601,restarted,2016-05-15 07:06:58.297
MLC0013,offline,2016-05-15 07:06:58.983
MLC0008,offline,2016-05-15 07:07:00.570
CITI020,offline,2016-05-15 07:07:00.727
MLC0014,offline,2016-05-15 07:07:00.840
TC30004,offline,2016-05-15 07:07:01.043
INC004,offline,2016-05-15 07:07:01.287
RIS02,restarted,2016-05-15 07:07:02.403
RIS006,offline,2016-05-15 07:07:03.393
DMC0001,offline,2016-05-15 07:07:03.837
DMC028,offline,2016-05-15 07:07:04.100
CRR010,restarted,2016-05-15 07:07:04.343
RIS07,restarted,2016-05-15 07:07:04.557
INC005,offline,2016-05-15 07:07:04.883
CITI001,restarted,2016-05-15 07:07:05.737
RIS01,restarted,2016-05-15 07:07:05.790
TL20006,offline,2016-05-15 07:07:06.313
DMC026,offline,2016-05-15 07:07:06.347
DMC0002,restarted,2016-05-15 07:07:06.840
CITI018,restarted,2016-05-15 07:07:07.503
RIS09,offline,2016-05-15 07:07:07.923
MLC0011,offline,2016-05-15 07:07:08.967
DMC0008,restarted,2016-05-15 07:07:10.310
TC30005,offline,2016-05-15 07:07:11.587
MLC0007,restarted,2016-05-15 07:07:11.713
INC009,restarted,2016-05-15 07:07:12.230
INC008,offline,2016-05-15 07:07:12.570
TC5002,restarted,2016-05-15 07:07:12.653
RIS11,restarted,2016-05-15 07:07:12.810
CITI016,restarted,2016-05-15 07:07:13.120
RIS08,restarted,2016-05-15 07:07:13.503
INC002,restarted,2016-05-15 07:07:13.620
RIS14,restarted,2016-05-15 07:07:13.767
INC007,restarted,2016-05-15 07:07:14.143
INC015,offline,2016-05-15 07:07:17.103
DMC025,restarted,2016-05-15 07:07:17.193
CITI013,restarted,2016-05-15 07:07:17.740
RIS028,offline,2016-05-15 07:07:19.453
MLC0005,offline,2016-05-15 07:07:20.390
DMC0007,offline,2016-05-15 07:07:21.823
MLC0012,restarted,2016-05-15 07:07:21.900
RIS010,restarted,2016-05-15 07:07:21.953
RIS027,restarted,2016-05-15 07:07:22.927
DMC030,restarted,2016-05-15 07:07:23.067
INC012,restarted,2016-05-15 07:07:24.387
TC701,offline,2016-05-15 07:07:25.187
MLC0002,restarted,2016-05-15 07:07:26.083
DMC0003,restarted,2016-05-15 07:07:26.467
CITI017,offline,2016-05-15 07:07:27.500
RIS004,offline,2016-05-15 07:07:28.100
TL20003,offline,2016-05-15 07:07:28.360
MLC0003,restarted,2016-05-15 07:07:28.450
INC006,offline,2016-05-15 07:07:28.860
CRR009,offline,2016-05-15 07:07:29.063
DMC0006,restarted,2016-05-15 07:07:29.260
DMC028,restarted,2016-05-15 07:07:29.330
INC004,restarted,2016-05-15 07:07:31.227
MLC0009,offline,2016-05-15 07:07:31.383
